company_id,company_name,scenario_id,plan_id,facility_id,facility_name,region,transition_year,baseline_technology_id,baseline_technology_name,technology_id,technology_name,aligned_capex_bn_krw,incremental_capex_bn_krw,capacity_mtpa,output_mt,baseline_emissions_mtco2,emissions_2030_mtco2,emissions_2040_mtco2,residual_emissions_mtco2,annual_avoided_emissions_mtco2,cumulative_avoided_emissions_mtco2,base_case_gross_cost_bn_krw,base_case_policy_support_bn_krw,base_case_net_cost_bn_krw,base_case_capex_cost_bn_krw,base_case_fixed_opex_cost_bn_krw,base_case_electricity_cost_bn_krw,base_case_hydrogen_cost_bn_krw,base_case_contract_premium_bn_krw,base_case_carbon_value_bn_krw,data_status,source_note
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P1,JFE-CHIBA,East Japan Works Chiba,치바,2036,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,3696.0,2376.0,6.0,5.449998,11.528348,11.528348,2.452499,2.452499,9.075849,45.379245,764.428,395.54,368.888,1318.467,68.124,1744.79,0.0,0.0,-2366.953,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P1,JFE-SENDAI,Sendai Works EAF,센다이,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.24,-54.3,9.175,-63.475,45.873,3.048,13.635,0.0,0.0,-116.856,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,JFE-KURA,West Japan Works Kurashiki,구라시키,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4558.4,2930.4,7.4,6.800001,14.384,3.06,3.06,3.06,11.324,135.888002,1802.817,717.724,1085.093,2365.468,299.458,6051.504,0.0,13.808,-6927.42,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2033,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6036.8,3880.8,9.8,8.999997,19.037639,19.037639,4.049998,4.049998,14.98764,119.901123,1430.004,760.135,669.87,2528.725,235.149,4908.706,0.0,12.421,-6254.996,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,JFE-CHIBA,East Japan Works Chiba,치바,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,5940.0,4620.0,6.0,5.449998,11.528348,11.528348,1.09,1.09,10.438348,52.191742,11586.433,1304.878,10281.555,2563.687,163.497,1433.22,10130.909,17.408,-2722.288,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,JFE-SENDAI,Sendai Works EAF,센다이,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.24,-54.188,9.193,-63.381,45.873,3.048,13.635,0.0,0.112,-116.856,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P3,JFE-KURA,West Japan Works Kurashiki,구라시키,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4558.4,2930.4,7.4,6.800001,14.384,3.06,3.06,3.06,11.324,135.888002,1828.659,730.467,1098.193,2365.468,299.458,6051.504,0.0,39.65,-6927.42,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P3,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9702.0,7546.0,9.8,8.999997,19.037639,19.037639,1.799999,1.799999,17.237639,137.901116,31114.961,4674.343,26440.618,4916.965,509.49,4032.152,28698.795,151.579,-7194.019,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P3,JFE-CHIBA,East Japan Works Chiba,치바,2036,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,3696.0,2376.0,6.0,5.449998,11.528348,11.528348,2.452499,2.452499,9.075849,45.379245,779.202,397.617,381.585,1318.467,68.124,1744.79,0.0,14.774,-2366.953,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P3,JFE-SENDAI,Sendai Works EAF,센다이,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.24,-53.998,9.223,-63.221,45.873,3.048,13.635,0.0,0.302,-116.856,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P4,JFE-KURA,West Japan Works Kurashiki,구라시키,2028,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4558.4,2930.4,7.4,6.800001,14.384,3.06,3.06,3.06,11.324,147.212003,2198.002,804.149,1393.853,2495.569,334.203,6691.985,0.0,91.876,-7415.631,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P4,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2032,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9702.0,7546.0,9.8,8.999997,19.037639,19.037639,1.799999,1.799999,17.237639,155.138755,35796.878,7334.114,28462.764,5187.398,589.92,4632.655,33059.701,395.738,-8068.534,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P4,JFE-CHIBA,East Japan Works Chiba,치바,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,5940.0,4620.0,6.0,5.449998,11.528348,11.528348,1.09,1.09,10.438348,62.630091,13986.08,2981.89,11004.191,2704.689,201.784,1756.109,12439.209,156.561,-3272.272,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P4,JFE-SENDAI,Sendai Works EAF,센다이,2032,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.52,-62.83,9.776,-72.606,48.396,3.529,15.666,0.0,0.641,-131.061,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P5,JFE-KURA,West Japan Works Kurashiki,구라시키,2028,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4558.4,2930.4,7.4,6.800001,14.384,3.06,3.06,3.06,11.324,147.212003,2263.789,836.18,1427.609,2495.569,334.203,6691.985,0.0,157.663,-7415.631,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P5,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2032,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9702.0,7546.0,9.8,8.999997,19.037639,19.037639,1.799999,1.799999,17.237639,155.138755,36103.727,10169.742,25933.986,5187.398,589.92,4632.655,33059.701,702.587,-8068.534,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P5,JFE-CHIBA,East Japan Works Chiba,치바,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,5940.0,4620.0,6.0,5.449998,11.528348,11.528348,1.09,1.09,10.438348,62.630091,14106.34,4028.603,10077.737,2704.689,201.784,1756.109,12439.209,276.82,-3272.272,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P5,JFE-SENDAI,Sendai Works EAF,센다이,2032,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.52,-62.41,9.836,-72.246,48.396,3.529,15.666,0.0,1.061,-131.061,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P6,JFE-KURA,West Japan Works Kurashiki,구라시키,2028,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7326.0,5698.0,7.4,6.800001,14.384,1.36,1.36,1.36,13.024,169.312005,43761.723,15704.252,28057.471,4852.495,724.108,5496.988,39717.901,1499.124,-8528.893,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P6,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2031,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9702.0,7546.0,9.8,8.999997,19.037639,19.037639,1.799999,1.799999,17.237639,172.376395,41548.59,14901.137,26647.453,5472.705,674.773,5257.178,37619.963,1447.608,-8923.638,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P6,JFE-CHIBA,East Japan Works Chiba,치바,2034,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,5940.0,4620.0,6.0,5.449998,11.528348,11.528348,1.09,1.09,10.438348,73.068439,16816.313,6024.489,10791.823,2853.447,242.177,2092.111,14853.583,592.686,-3817.69,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P6,JFE-SENDAI,Sendai Works EAF,센다이,2031,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.8,-70.0,10.515,-80.515,51.057,4.037,17.778,0.0,2.079,-144.951,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P7,JFE-KURA,West Japan Works Kurashiki,구라시키,2028,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7326.0,5698.0,7.4,6.800001,14.384,1.36,1.36,1.36,13.024,169.312005,44415.348,17709.919,26705.428,4852.495,724.108,5496.988,39717.901,2152.749,-8528.893,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P7,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2030,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9702.0,7546.0,9.8,8.999997,19.037639,1.799999,1.799999,1.799999,17.237639,189.614034,47403.031,18867.099,28535.933,5773.704,764.294,5906.548,42388.316,2324.721,-9754.552,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P7,JFE-CHIBA,East Japan Works Chiba,치바,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,5940.0,4620.0,6.0,5.449998,11.528348,11.528348,1.09,1.09,10.438348,83.506788,19740.717,7822.341,11918.376,3010.387,284.792,2441.692,17378.715,981.51,-4356.378,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P7,JFE-SENDAI,Sendai Works EAF,센다이,2030,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.07,0.07,0.07,0.28,3.08,-76.835,11.234,-88.068,53.865,4.573,19.974,0.0,3.202,-158.448,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,CURRENT,JFE-KURA,West Japan Works Kurashiki,구라시키,2027,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4558.4,2930.4,7.4,6.800001,14.384,3.06,3.06,3.06,11.324,158.536003,2562.424,858.209,1704.215,2632.825,370.86,7354.864,0.0,71.617,-7867.742,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,CURRENT,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2031,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6036.8,3880.8,9.8,8.999997,19.037639,19.037639,4.049998,4.049998,14.98764,149.876403,1832.751,856.196,976.556,2814.534,311.434,6400.043,0.0,65.591,-7758.851,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,CURRENT,JFE-CHIBA,East Japan Works Chiba,치바,2034,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,5940.0,4620.0,6.0,5.449998,11.528348,11.528348,1.09,1.09,10.438348,73.068439,16312.853,3121.996,13190.857,2853.447,242.177,2092.111,14853.583,89.226,-3817.69,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,CURRENT,JFE-SENDAI,Sendai Works EAF,센다이,2031,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.8,-71.627,10.275,-81.902,51.057,4.037,17.778,0.0,0.452,-144.951,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P1,JFE-KURA,West Japan Works Kurashiki,구라시키,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4558.4,2930.4,7.4,6.800001,14.384,3.06,3.06,3.06,11.324,135.888002,3458.27,591.367,2866.903,2365.468,299.458,5543.673,0.0,0.0,-4750.329,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P1,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2033,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6036.8,3880.8,9.8,8.999997,19.037639,19.037639,4.049998,4.049998,14.98764,119.901123,2975.16,632.181,2342.979,2528.725,235.149,4426.928,0.0,0.0,-4215.642,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P1,JFE-CHIBA,East Japan Works Chiba,치바,2036,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1650.0,330.0,6.0,5.449998,11.528348,11.528348,10.354996,10.354996,1.173352,5.866759,5.99,0.0,5.99,183.12,0.0,27.801,0.0,0.0,-204.931,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P1,JFE-SENDAI,Sendai Works EAF,센다이,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.24,-17.539,6.881,-24.42,45.873,3.048,12.297,0.0,0.0,-78.757,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P2,JFE-KURA,West Japan Works Kurashiki,구라시키,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4558.4,2930.4,7.4,6.800001,14.384,3.06,3.06,3.06,11.324,135.888002,3471.316,612.709,2858.607,2365.468,299.458,5543.673,0.0,13.046,-4750.329,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P2,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2033,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6036.8,3880.8,9.8,8.999997,19.037639,19.037639,4.049998,4.049998,14.98764,119.901123,2986.858,642.05,2344.808,2528.725,235.149,4426.928,0.0,11.698,-4215.642,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P2,JFE-CHIBA,East Japan Works Chiba,치바,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,5940.0,4620.0,6.0,5.449998,11.528348,11.528348,1.09,1.09,10.438348,52.191742,11436.975,985.313,10451.662,2563.687,163.497,1278.862,9237.752,16.283,-1823.106,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P2,JFE-SENDAI,Sendai Works EAF,센다이,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.24,-17.429,6.895,-24.324,45.873,3.048,12.297,0.0,0.11,-78.757,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,JFE-KURA,West Japan Works Kurashiki,구라시키,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4558.4,2930.4,7.4,6.800001,14.384,3.06,3.06,3.06,11.324,135.888002,3495.635,645.521,2850.114,2365.468,299.458,5543.673,0.0,37.365,-4750.329,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9702.0,7546.0,9.8,8.999997,19.037639,19.037639,1.799999,1.799999,17.237639,137.901116,30773.009,3321.245,27451.763,4916.965,509.49,3636.405,26417.415,141.243,-4848.509,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,JFE-CHIBA,East Japan Works Chiba,치바,2036,BF_BOF,기준 BF-BOF 복합 블록,BF_RELINE,BF 개수·효율 패키지,1650.0,330.0,6.0,5.449998,11.528348,11.528348,10.354996,10.354996,1.173352,5.866759,7.077,0.0,7.077,183.12,0.0,27.801,0.0,1.086,-204.931,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,JFE-SENDAI,Sendai Works EAF,센다이,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.24,-17.243,6.917,-24.16,45.873,3.048,12.297,0.0,0.296,-78.757,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P4,JFE-KURA,West Japan Works Kurashiki,구라시키,2028,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4558.4,2930.4,7.4,6.800001,14.384,3.06,3.06,3.06,11.324,147.212003,3953.684,734.265,3219.419,2495.569,334.203,6156.59,0.0,86.522,-5119.199,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P4,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2032,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9702.0,7546.0,9.8,8.999997,19.037639,19.037639,1.799999,1.799999,17.237639,155.138755,35414.57,5088.032,30326.538,5187.398,589.92,4193.65,30531.413,368.593,-5456.403,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P4,JFE-CHIBA,East Japan Works Chiba,치바,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,5940.0,4620.0,6.0,5.449998,11.528348,11.528348,1.09,1.09,10.438348,62.630091,13807.46,2093.973,11713.487,2704.689,201.784,1572.396,11377.765,145.171,-2194.345,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P4,JFE-SENDAI,Sendai Works EAF,센다이,2032,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.52,-21.899,7.332,-29.231,48.396,3.529,14.181,0.0,0.626,-88.631,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P5,JFE-KURA,West Japan Works Kurashiki,구라시키,2028,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4558.4,2930.4,7.4,6.800001,14.384,3.06,3.06,3.06,11.324,147.212003,4015.456,794.932,3220.524,2495.569,334.203,6156.59,0.0,148.293,-5119.199,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P5,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2032,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9702.0,7546.0,9.8,8.999997,19.037639,19.037639,1.799999,1.799999,17.237639,155.138755,35699.797,6953.133,28746.664,5187.398,589.92,4193.65,30531.413,653.82,-5456.403,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P5,JFE-CHIBA,East Japan Works Chiba,치바,2035,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,5940.0,4620.0,6.0,5.449998,11.528348,11.528348,1.09,1.09,10.438348,62.630091,13918.646,2780.22,11138.426,2704.689,201.784,1572.396,11377.765,256.357,-2194.345,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P5,JFE-SENDAI,Sendai Works EAF,센다이,2032,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.52,-21.49,7.377,-28.867,48.396,3.529,14.181,0.0,1.035,-88.631,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P6,JFE-KURA,West Japan Works Kurashiki,구라시키,2028,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7326.0,5698.0,7.4,6.800001,14.384,1.36,1.36,1.36,13.024,169.312005,43344.046,10602.445,32741.601,4852.495,724.108,5057.199,37187.952,1410.005,-5887.712,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P6,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2031,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9702.0,7546.0,9.8,8.999997,19.037639,19.037639,1.799999,1.799999,17.237639,172.376395,41075.94,10083.646,30992.294,5472.705,674.773,4777.339,34859.117,1350.358,-6058.352,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P6,JFE-CHIBA,East Japan Works Chiba,치바,2034,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,5940.0,4620.0,6.0,5.449998,11.528348,11.528348,1.09,1.09,10.438348,73.068439,16588.406,4098.751,12489.655,2853.447,242.177,1879.908,13628.998,549.57,-2565.694,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P6,JFE-SENDAI,Sendai Works EAF,센다이,2031,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.8,-25.131,7.886,-33.018,51.057,4.037,16.155,0.0,2.028,-98.409,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P7,JFE-KURA,West Japan Works Kurashiki,구라시키,2028,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7326.0,5698.0,7.4,6.800001,14.384,1.36,1.36,1.36,13.024,169.312005,43958.844,11919.487,32039.357,4852.495,724.108,5057.199,37187.952,2024.803,-5887.712,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P7,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2030,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9702.0,7546.0,9.8,8.999997,19.037639,1.799999,1.799999,1.799999,17.237639,189.614034,46860.583,12712.563,34148.02,5773.704,764.294,5388.696,39411.588,2174.163,-6651.862,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분
