candidate_id,company_id,company_name,template_plan_id,template_plan_name,physical_portfolio_id,origin_scenario_id,facility_action_count,earliest_transition_year,latest_transition_year,bf_reline_capacity_share,scrap_eaf_capacity_share,h2_dri_eaf_capacity_share,renewable_eaf_capacity_share,ppa_share,hydrogen_contract_share,fixed_epc_share,ccfd_share,contract_premium_pct,common_avoided_emissions_mtco2,action_signature,data_status,source_note
CAND-E33C2F0DC842E7,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-E3577CB0E245,DISCLOSED_PATH,5,2029,2038,0.598972,0.0,0.401028,0.0,0.3,0.25,0.35,0.25,0.015,174.368969,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E3495A4CA01528,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-7C3E7675F8C1,DISCLOSED_PATH,5,2029,2038,0.0,0.388175,0.611825,0.0,0.0,0.0,0.1,0.0,0.0,473.878947,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E4663FE3C9ECC2,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-FBD236D8DF23,DISCLOSED_PATH,5,2029,2038,0.179949,0.208226,0.611825,0.0,0.15,0.1,0.2,0.1,0.01,392.968973,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E49F4FE9C884CE,NIPPON_STEEL_JP,Nippon Steel,P4,균형형 전환,PORT-1DB2DF852C68,DISCLOSED_PATH,5,2028,2037,0.0,0.341902,0.658098,0.0,0.5,0.45,0.5,0.4,0.02,542.268945,NS-EAST:H2_DRI_EAF:2033|NS-KANSAI:SCRAP_EAF:2035|NS-KYUSHU:H2_DRI_EAF:2028|NS-NAGOYA:SCRAP_EAF:2031|NS-SETOUCHI:H2_DRI_EAF:2037,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E4B395B30BE83D,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-E014E041276B,DISCLOSED_PATH,5,2029,2038,0.161954,0.401028,0.437018,0.0,0.0,0.0,0.1,0.0,0.0,435.503937,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E51140240B04DC,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-A2A3E35D3296,DISCLOSED_PATH,5,2029,2038,0.0,0.341902,0.658098,0.0,0.15,0.1,0.2,0.1,0.01,479.478948,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E55AC281B1F244,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-FFC501C9F3BC,DISCLOSED_PATH,5,2029,2038,0.0,0.179949,0.820051,0.0,0.15,0.1,0.2,0.1,0.01,486.478949,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E5928F5B86E86C,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-060F7B7B1610,DISCLOSED_PATH,5,2029,2038,0.465296,0.0,0.534704,0.0,0.3,0.25,0.35,0.25,0.015,231.148933,NS-EAST:BF_RELINE:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E5CF9B23075519,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-D7554D828762,DISCLOSED_PATH,5,2029,2038,0.37018,0.0,0.62982,0.0,0.3,0.25,0.35,0.25,0.015,367.148927,NS-EAST:BF_RELINE:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E5E27EFCCA1223,NIPPON_STEEL_JP,Nippon Steel,P5,조기 계약형 전환,PORT-40EDEEC77DD5,DISCLOSED_PATH,5,2028,2037,0.161954,0.0,0.838046,0.0,0.7,0.65,0.65,0.6,0.025,509.048934,NS-EAST:H2_DRI_EAF:2033|NS-KANSAI:BF_RELINE:2035|NS-KYUSHU:H2_DRI_EAF:2028|NS-NAGOYA:H2_DRI_EAF:2031|NS-SETOUCHI:H2_DRI_EAF:2037,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E5E8CDD04581DB,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-D71AD7929180,DISCLOSED_PATH,5,2029,2038,0.372751,0.161954,0.465296,0.0,0.0,0.0,0.1,0.0,0.0,366.438974,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E5F67C1DAF70E2,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-1DC8D35FFDC5,DISCLOSED_PATH,5,2029,2038,0.0,0.161954,0.838046,0.0,0.3,0.25,0.35,0.25,0.015,493.428943,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E63CD88A4E2A9B,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-D248600EA55E,DISCLOSED_PATH,5,2029,2038,0.257069,0.179949,0.562982,0.0,0.0,0.0,0.1,0.0,0.0,302.878949,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E6E6E810AB390A,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-20A3A9F442CD,DISCLOSED_PATH,5,2029,2038,0.401028,0.437018,0.161954,0.0,0.0,0.0,0.1,0.0,0.0,341.668938,NS-EAST:BF_RELINE:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E6F12FE03FE43A,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-B45DBE81353D,DISCLOSED_PATH,5,2029,2038,0.437018,0.37018,0.192802,0.0,0.0,0.0,0.1,0.0,0.0,202.368972,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E760932E023CF7,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-D7554D828762,DISCLOSED_PATH,5,2029,2038,0.37018,0.0,0.62982,0.0,0.15,0.1,0.2,0.1,0.01,367.148927,NS-EAST:BF_RELINE:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E7BFFBF5641997,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-872DBBAC9225,DISCLOSED_PATH,5,2029,2038,0.562982,0.0,0.437018,0.0,0.3,0.25,0.35,0.25,0.015,335.018927,NS-EAST:BF_RELINE:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E7F16C2C0D593E,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-FFC501C9F3BC,DISCLOSED_PATH,5,2029,2038,0.0,0.179949,0.820051,0.0,0.3,0.25,0.35,0.25,0.015,486.478949,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E7FD258BF6CA59,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-8C7EDF2A8213,DISCLOSED_PATH,5,2029,2038,0.161954,0.388175,0.449871,0.0,0.15,0.1,0.2,0.1,0.01,426.278941,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E889C7DF8CAF28,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-80CDBDD324C3,DISCLOSED_PATH,5,2029,2038,0.580977,0.0,0.419023,0.0,0.3,0.25,0.35,0.25,0.015,287.758964,NS-EAST:BF_RELINE:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E89A9ADA28E05C,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-9037F7D829FB,DISCLOSED_PATH,5,2029,2038,0.437018,0.0,0.562982,0.0,0.3,0.25,0.35,0.25,0.015,221.968975,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E89F56F04ED742,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-7C3E7675F8C1,DISCLOSED_PATH,5,2029,2038,0.0,0.388175,0.611825,0.0,0.3,0.25,0.35,0.25,0.015,473.878947,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E99CD205B6FD4B,NIPPON_STEEL_JP,Nippon Steel,P4,균형형 전환,PORT-2ED3D5EC6B3F,DISCLOSED_PATH,5,2028,2037,0.192802,0.161954,0.645244,0.0,0.5,0.45,0.5,0.4,0.02,514.92894,NS-EAST:H2_DRI_EAF:2033|NS-KANSAI:SCRAP_EAF:2035|NS-KYUSHU:H2_DRI_EAF:2028|NS-NAGOYA:H2_DRI_EAF:2031|NS-SETOUCHI:BF_RELINE:2037,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-E9FAC19F984049,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-AA17EC0396DF,DISCLOSED_PATH,5,2029,2038,0.161954,0.437018,0.401028,0.0,0.0,0.0,0.1,0.0,0.0,411.878943,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-EA8683A770E2E2,NIPPON_STEEL_JP,Nippon Steel,P4,균형형 전환,PORT-40EDEEC77DD5,DISCLOSED_PATH,5,2028,2037,0.161954,0.0,0.838046,0.0,0.5,0.45,0.5,0.4,0.02,509.048934,NS-EAST:H2_DRI_EAF:2033|NS-KANSAI:BF_RELINE:2035|NS-KYUSHU:H2_DRI_EAF:2028|NS-NAGOYA:H2_DRI_EAF:2031|NS-SETOUCHI:H2_DRI_EAF:2037,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-EAC24E3246F1BE,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-238A2183FB78,DISCLOSED_PATH,5,2029,2038,0.449871,0.0,0.550129,0.0,0.0,0.0,0.1,0.0,0.0,284.698944,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-EAE48692E3502C,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-3F83257DA03C,DISCLOSED_PATH,5,2029,2038,0.161954,0.192802,0.645244,0.0,0.3,0.25,0.35,0.25,0.015,448.103938,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-EB82641A441550,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-F7D0A7E47A59,DISCLOSED_PATH,5,2029,2038,0.161954,0.179949,0.658098,0.0,0.15,0.1,0.2,0.1,0.01,438.878943,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-EBD30C485CEFDA,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-9E76B3BFF9FF,DISCLOSED_PATH,5,2029,2038,0.0,0.658098,0.341902,0.0,0.15,0.1,0.2,0.1,0.01,456.103943,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-EBEE2C9D424D58,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-41756371AE05,DISCLOSED_PATH,5,2029,2038,0.161954,0.449871,0.388175,0.0,0.0,0.0,0.1,0.0,0.0,421.103938,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-EBFD77804A64A5,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-7CA9F3BA0776,DISCLOSED_PATH,5,2029,2038,0.0,0.257069,0.742931,0.0,0.3,0.25,0.35,0.25,0.015,473.428944,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-EC3FE6DDFC2D5E,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-4A6E9A9D1D39,DISCLOSED_PATH,5,2029,2038,0.179949,0.820051,0.0,0.0,0.0,0.0,0.1,0.0,0.0,354.243972,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-ECDE521D21A461,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-C3B77CB55FA1,DISCLOSED_PATH,5,2029,2038,0.192802,0.257069,0.550129,0.0,0.15,0.1,0.2,0.1,0.01,441.298944,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-EDAD2E54C6CCC3,NIPPON_STEEL_JP,Nippon Steel,P4,균형형 전환,PORT-0234FB14C0F3,DISCLOSED_PATH,5,2028,2037,0.179949,0.192802,0.627249,0.0,0.5,0.45,0.5,0.4,0.02,454.468975,NS-EAST:H2_DRI_EAF:2033|NS-KANSAI:H2_DRI_EAF:2035|NS-KYUSHU:H2_DRI_EAF:2028|NS-NAGOYA:BF_RELINE:2031|NS-SETOUCHI:SCRAP_EAF:2037,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-EDF199D553E939,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-5ADA91EDF97F,DISCLOSED_PATH,5,2029,2038,0.419023,0.208226,0.372751,0.0,0.15,0.1,0.2,0.1,0.01,256.628937,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-EEEBBB9E212468,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-7F2E75BEC4B8,DISCLOSED_PATH,5,2029,2038,0.37018,0.372751,0.257069,0.0,0.15,0.1,0.2,0.1,0.01,348.473932,NS-EAST:BF_RELINE:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-EF43A3C642C9B2,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-EF8B17A58845,DISCLOSED_PATH,5,2029,2038,0.161954,0.257069,0.580977,0.0,0.15,0.1,0.2,0.1,0.01,425.828938,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-EF9F86F64A1C2A,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-00B029BF7478,DISCLOSED_PATH,5,2029,2038,0.0,0.437018,0.562982,0.0,0.3,0.25,0.35,0.25,0.015,459.478949,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-F03355E962D887,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-9F881B0E6E71,DISCLOSED_PATH,5,2029,2038,0.449871,0.161954,0.388175,0.0,0.0,0.0,0.1,0.0,0.0,277.698943,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-F0695CE5FEF2E2,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-ABD3A701F29B,DISCLOSED_PATH,5,2029,2038,0.449871,0.179949,0.37018,0.0,0.0,0.0,0.1,0.0,0.0,270.748949,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-F085F72121C355,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-1ADC37BD5A8C,DISCLOSED_PATH,5,2029,2038,0.179949,0.419023,0.401028,0.0,0.3,0.25,0.35,0.25,0.015,371.568974,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:SCRAP_EAF:2029|NS-NAGOYA:BF_RELINE:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-F0DA1D16064D3C,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-B612393E309B,DISCLOSED_PATH,5,2029,2038,0.449871,0.341902,0.208226,0.0,0.0,0.0,0.1,0.0,0.0,263.748948,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:SCRAP_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-F15522591E5526,NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-9D6D0AEF4524,DISCLOSED_PATH,5,2029,2038,0.0,0.372751,0.627249,0.0,0.3,0.25,0.35,0.25,0.015,481.753949,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-F165B74AB4E54E,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-1D7419482A7C,DISCLOSED_PATH,5,2029,2038,0.401028,0.0,0.598972,0.0,0.0,0.0,0.1,0.0,0.0,382.618933,NS-EAST:BF_RELINE:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-F2A99A042A9470,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-17F0017D3D64,DISCLOSED_PATH,5,2029,2038,0.257069,0.0,0.742931,0.0,0.0,0.0,0.1,0.0,0.0,316.828944,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-F2C85FD9DBF09F,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-A4A46F7A08A6,DISCLOSED_PATH,5,2029,2038,0.192802,0.388175,0.419023,0.0,0.0,0.0,0.1,0.0,0.0,441.748947,NS-EAST:SCRAP_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:SCRAP_EAF:2032|NS-SETOUCHI:BF_RELINE:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-F34D8ED8861A88,NIPPON_STEEL_JP,Nippon Steel,P1,지연·현물조달,PORT-B837EC1770B6,DISCLOSED_PATH,5,2029,2038,0.627249,0.192802,0.179949,0.0,0.0,0.0,0.1,0.0,0.0,178.823927,NS-EAST:BF_RELINE:2034|NS-KANSAI:BF_RELINE:2036|NS-KYUSHU:BF_RELINE:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:SCRAP_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
CAND-F3909595191750,NIPPON_STEEL_JP,Nippon Steel,P2,지연·부분헤지,PORT-265CE4378B75,DISCLOSED_PATH,5,2029,2038,0.0,0.0,1.0,0.0,0.15,0.1,0.2,0.1,0.01,500.428944,NS-EAST:H2_DRI_EAF:2034|NS-KANSAI:H2_DRI_EAF:2036|NS-KYUSHU:H2_DRI_EAF:2029|NS-NAGOYA:H2_DRI_EAF:2032|NS-SETOUCHI:H2_DRI_EAF:2038,model_generated_candidate,"Generated from disclosed-path facility calendar, technology set and template contracting assumptions; not a company-announced project"
