scenario,region,variable,year,value,unit,source_id
B20,Japan,gas_price,2042,849019.5,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2043,853264.6,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2044,857530.9,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2045,861818.6,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2046,866127.6,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2047,870458.3,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2048,874810.6,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2049,879184.6,KRW/t,SAMPLE_SYNTH
B20,Japan,gas_price,2050,883580.5,KRW/t,SAMPLE_SYNTH
B20,Japan,co2_price,2025,25000.0,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2026,26750.0,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2027,28622.5,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2028,30626.1,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2029,32769.9,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2030,35063.8,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2031,37518.3,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2032,40144.5,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2033,42954.7,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2034,45961.5,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2035,49178.8,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2036,52621.3,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2037,56304.8,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2038,60246.1,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2039,64463.4,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2040,68975.8,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2041,73804.1,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2042,78970.4,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2043,84498.3,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2044,90413.2,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2045,96742.1,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2046,103514.1,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2047,110760.0,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2048,118513.2,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2049,126809.2,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,co2_price,2050,135685.8,KRW/tCO2,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2025,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2026,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2027,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2028,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2029,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2030,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2031,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2032,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2033,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2034,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2035,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2036,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2037,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2038,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2039,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2040,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2041,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2042,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2043,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2044,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2045,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2046,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2047,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2048,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2049,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_h2dri,2050,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2025,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2026,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2027,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2028,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2029,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2030,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2031,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2032,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2033,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2034,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2035,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2036,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2037,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2038,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2039,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2040,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2041,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2042,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2043,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2044,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2045,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2046,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2047,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2048,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2049,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_eaf,2050,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2025,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2026,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2027,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2028,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2029,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2030,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2031,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2032,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2033,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2034,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2035,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2036,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2037,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2038,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2039,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2040,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2041,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2042,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2043,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2044,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2045,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2046,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2047,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2048,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2049,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_steel_ccus,2050,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2025,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2026,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2027,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2028,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2029,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2030,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2031,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2032,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2033,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2034,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2035,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2036,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2037,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2038,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2039,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2040,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2041,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2042,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2043,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2044,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2045,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2046,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2047,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2048,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2049,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_ecracker,2050,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2025,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2026,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2027,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2028,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2029,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2030,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2031,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2032,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2033,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2034,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2035,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2036,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2037,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2038,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2039,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2040,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2041,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2042,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2043,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2044,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2045,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2046,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2047,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2048,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2049,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_h2fuel,2050,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2025,0.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2026,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2027,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2028,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2029,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2030,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2031,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2032,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2033,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2034,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2035,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2036,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2037,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2038,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2039,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2040,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2041,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2042,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2043,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2044,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2045,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2046,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2047,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2048,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2049,1.0,0/1,SAMPLE_SYNTH
B20,Japan,tech_avail_petchem_bio,2050,1.0,0/1,SAMPLE_SYNTH
