company_id,company_name,scenario_id,plan_id,facility_id,facility_name,region,transition_year,baseline_technology_id,baseline_technology_name,technology_id,technology_name,aligned_capex_bn_krw,incremental_capex_bn_krw,capacity_mtpa,output_mt,baseline_emissions_mtco2,emissions_2030_mtco2,emissions_2040_mtco2,residual_emissions_mtco2,annual_avoided_emissions_mtco2,cumulative_avoided_emissions_mtco2,base_case_gross_cost_bn_krw,base_case_policy_support_bn_krw,base_case_cash_cost_before_support_bn_krw,base_case_net_cash_cost_after_support_bn_krw,base_case_avoided_carbon_cost_value_bn_krw,base_case_net_cost_bn_krw,base_case_capex_cost_bn_krw,base_case_fixed_opex_cost_bn_krw,base_case_electricity_cost_bn_krw,base_case_hydrogen_cost_bn_krw,base_case_contract_premium_bn_krw,base_case_carbon_value_bn_krw,data_status,source_note,candidate_id,template_plan_id,physical_portfolio_id,candidate_path_count,candidate_p50_kkrw_per_tco2,candidate_tcar_kkrw_per_tco2,common_avoided_emissions_mtco2,deterministic_economic_npv_bn_krw,deterministic_cost_common_kkrw_per_tco2,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,JFE-SENDAI,Sendai Works EAF,센다이,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.24,-54.188,9.193,62.668,53.475,116.856,-63.381,45.873,3.048,13.635,0.0,0.112,-116.856,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정,CAND-E72109958C3B57,P2,PORT-E5F3D5116135,1000,94.651843,26.959486,321.408363,29504.994,91.799087,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.3406543999999999,0.65,1.3
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,JFE-CHIBA,East Japan Works Chiba,치바,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,5940.0,4620.0,6.0,5.449998,11.528348,11.528348,1.09,1.09,10.438348,52.191742,11474.547,1388.906,13297.653,11908.747,1823.106,10085.641,2563.687,163.497,1278.862,9237.752,53.856,-1823.106,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,1000,126.163569,23.728783,328.220861,40363.359,122.976215,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41232239999999987,0.65,1.78
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9702.0,7546.0,9.8,8.999997,19.037639,19.037639,1.799999,1.799999,17.237639,137.901116,30773.009,3321.245,35621.518,32300.273,4848.509,27451.763,4916.965,509.49,3636.405,26417.415,141.243,-4848.509,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,1000,126.163569,23.728783,328.220861,40363.359,122.976215,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41232239999999987,0.65,1.78
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,JFE-KURA,West Japan Works Kurashiki,구라시키,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4558.4,2930.4,7.4,6.800001,14.384,3.06,3.06,3.06,11.324,135.888002,3495.635,645.521,8245.964,7600.443,4750.329,2850.114,2365.468,299.458,5543.673,0.0,37.365,-4750.329,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,1000,126.163569,23.728783,328.220861,40363.359,122.976215,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41232239999999987,0.65,1.78
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,JFE-SENDAI,Sendai Works EAF,센다이,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.24,-17.243,6.917,61.514,54.597,78.757,-24.16,45.873,3.048,12.297,0.0,0.296,-78.757,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,1000,126.163569,23.728783,328.220861,40363.359,122.976215,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41232239999999987,0.65,1.78
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P3,JFE-CHIBA,East Japan Works Chiba,치바,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,5940.0,4620.0,6.0,5.449998,11.528348,11.528348,1.09,1.09,10.438348,52.191742,11626.925,1920.101,14349.213,12429.112,2722.288,9706.823,2563.687,163.497,1433.22,10130.909,57.9,-2722.288,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,1000,116.602278,25.333569,328.220861,37182.414,113.284736,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41232239999999987,0.65,1.78
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P3,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9702.0,7546.0,9.8,8.999997,19.037639,19.037639,1.799999,1.799999,17.237639,137.901116,31114.961,4674.343,38308.981,33634.637,7194.019,26440.618,4916.965,509.49,4032.152,28698.795,151.579,-7194.019,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,1000,116.602278,25.333569,328.220861,37182.414,113.284736,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41232239999999987,0.65,1.78
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P3,JFE-KURA,West Japan Works Kurashiki,구라시키,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4558.4,2930.4,7.4,6.800001,14.384,3.06,3.06,3.06,11.324,135.888002,1828.659,730.467,8756.08,8025.613,6927.42,1098.193,2365.468,299.458,6051.504,0.0,39.65,-6927.42,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,1000,116.602278,25.333569,328.220861,37182.414,113.284736,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41232239999999987,0.65,1.78
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P3,JFE-SENDAI,Sendai Works EAF,센다이,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.24,-53.998,9.223,62.858,53.636,116.856,-63.221,45.873,3.048,13.635,0.0,0.302,-116.856,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,1000,116.602278,25.333569,328.220861,37182.414,113.284736,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41232239999999987,0.65,1.78
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,NS-EAST,East Nippon Works 블록,동일본,2034,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4989.6,3207.6,8.1,7.200001,15.239652,15.239652,3.24,3.24,11.999651,83.997558,2223.572,500.932,5173.027,4672.095,2949.454,1722.641,1981.108,159.97,3023.451,0.0,8.497,-2949.454,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,1000,90.920547,21.451221,456.103943,40161.86,88.054182,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,NS-KANSAI,Kansai Works 블록,간사이,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,53.665311,11822.203,1028.98,13696.782,12667.802,1874.579,10793.223,2691.871,181.997,1314.06,9492.007,16.847,-1874.579,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,1000,90.920547,21.451221,456.103943,40161.86,88.054182,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,179.994744,4721.391,828.394,11013.589,10185.195,6292.198,3892.997,3196.578,462.398,7337.214,0.0,17.399,-6292.198,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,1000,90.920547,21.451221,456.103943,40161.86,88.054182,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,NS-NAGOYA,Nagoya Works 블록,나고야,2032,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6930.0,5390.0,7.0,6.199998,13.123027,13.123027,1.24,1.24,11.883028,106.94725,24304.707,1657.315,28066.162,26408.847,3761.454,22647.392,3705.284,406.389,2888.959,21032.753,32.777,-3761.454,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,1000,90.920547,21.451221,456.103943,40161.86,88.054182,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2038,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4620.0,2970.0,7.5,6.3,13.334693,13.334693,2.835,2.835,10.499693,31.49908,1476.727,371.121,2567.948,2196.827,1091.221,1105.606,1480.725,53.641,1029.077,0.0,4.505,-1091.221,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,1000,90.920547,21.451221,456.103943,40161.86,88.054182,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P2,NS-EAST,East Nippon Works 블록,동일본,2034,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4989.6,3207.6,8.1,7.200001,15.239652,15.239652,3.24,3.24,11.999651,83.997558,1126.107,595.521,5514.823,4919.303,4388.717,530.586,1981.108,159.97,3364.736,0.0,9.009,-4388.717,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,1000,81.281949,23.167118,456.103943,35619.4,78.094918,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P2,NS-KANSAI,Kansai Works 블록,간사이,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,53.665311,11975.136,1361.544,14774.284,13412.74,2799.149,10613.592,2691.871,181.997,1472.667,10409.747,18.002,-2799.149,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,1000,81.281949,23.167118,456.103943,35619.4,78.094918,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P2,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,179.994744,2510.792,970.326,11686.726,10716.4,9175.933,1540.466,3196.578,462.398,8009.343,0.0,18.407,-9175.933,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,1000,81.281949,23.167118,456.103943,35619.4,78.094918,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P2,NS-NAGOYA,Nagoya Works 블록,나고야,2032,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6930.0,5390.0,7.0,6.199998,13.123027,13.123027,1.24,1.24,11.883028,106.94725,24550.327,2237.137,30112.493,27875.356,5562.166,22313.19,3705.284,406.389,3191.385,22774.462,34.972,-5562.166,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,1000,81.281949,23.167118,456.103943,35619.4,78.094918,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P2,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2038,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4620.0,2970.0,7.5,6.3,13.334693,13.334693,2.835,2.835,10.499693,31.49908,1066.672,445.106,2700.03,2254.924,1633.359,621.566,1480.725,53.641,1160.962,0.0,4.703,-1633.359,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,1000,81.281949,23.167118,456.103943,35619.4,78.094918,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,NS-EAST,East Nippon Works 블록,동일본,2034,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,8019.0,6237.0,8.1,7.200001,15.239652,15.239652,1.44,1.44,13.799651,96.597559,21394.63,2398.435,24786.515,22388.08,3391.885,18996.195,3852.154,346.602,2483.549,18005.29,98.92,-3391.885,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,1000,95.263503,18.68413,459.478949,42624.951,92.768018,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5333221247999997,0.65,2.6399999999999997
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,NS-KANSAI,Kansai Works 블록,간사이,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,53.665311,11860.997,1444.305,13735.576,12291.27,1874.579,10416.691,2691.871,181.997,1314.06,9492.007,55.641,-1874.579,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,1000,95.263503,18.68413,459.478949,42624.951,92.768018,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5333221247999997,0.65,2.6399999999999997
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,179.994744,4753.792,873.395,11045.989,10172.594,6292.198,3880.397,3196.578,462.398,7337.214,0.0,49.799,-6292.198,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,1000,95.263503,18.68413,459.478949,42624.951,92.768018,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5333221247999997,0.65,2.6399999999999997
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,NS-NAGOYA,Nagoya Works 블록,나고야,2032,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4312.0,2772.0,7.0,6.199998,13.123027,13.123027,2.789999,2.789999,10.333028,92.997254,2365.146,499.835,5635.963,5136.128,3270.817,1865.311,1905.575,187.564,3516.993,0.0,25.831,-3270.817,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,1000,95.263503,18.68413,459.478949,42624.951,92.768018,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5333221247999997,0.65,2.6399999999999997
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2038,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,36.22408,8713.179,1246.821,9968.087,8721.266,1254.908,7466.358,2879.188,116.221,845.313,6085.624,41.741,-1254.908,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,1000,95.263503,18.68413,459.478949,42624.951,92.768018,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5333221247999997,0.65,2.6399999999999997
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P3,NS-EAST,East Nippon Works 블록,동일본,2034,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,8019.0,6237.0,8.1,7.200001,15.239652,15.239652,1.44,1.44,13.799651,96.597559,21644.942,3354.746,26691.986,23337.24,5047.043,18290.197,3852.154,346.602,2763.891,19623.091,106.248,-5047.043,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,1000,84.582241,19.870457,459.478949,37612.255,81.858493,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5333221247999997,0.65,2.6399999999999997
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P3,NS-KANSAI,Kansai Works 블록,간사이,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,6237.0,4851.0,6.3,5.600001,11.853062,11.853062,1.12,1.12,10.733062,53.665311,12016.929,1994.58,14816.077,12821.497,2799.149,10022.349,2691.871,181.997,1472.667,10409.747,59.796,-2799.149,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,1000,84.582241,19.870457,459.478949,37612.255,81.858493,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5333221247999997,0.65,2.6399999999999997
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P3,NS-KYUSHU,Kyushu Works Yawata 블록,규슈,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,6160.0,3960.0,10.0,9.0,19.049562,4.05,4.05,4.05,14.999562,179.994744,2545.209,988.176,11721.143,10732.967,9175.933,1557.033,3196.578,462.398,8009.343,0.0,52.824,-9175.933,model_estimate,Yawata BF→EAF 공시 방향을 반영해 조기 재투자 창을 설정; 블록 생산량 추정,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,1000,84.582241,19.870457,459.478949,37612.255,81.858493,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5333221247999997,0.65,2.6399999999999997
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P3,NS-NAGOYA,Nagoya Works 블록,나고야,2032,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4312.0,2772.0,7.0,6.199998,13.123027,13.123027,2.789999,2.789999,10.333028,92.997254,1169.143,575.125,6005.791,5430.665,4836.648,594.018,1905.575,187.564,3885.164,0.0,27.488,-4836.648,model_estimate,Nippon Steel 공식 생산·배출·용량 총량에 맞춘 지역 블록 배분,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,1000,84.582241,19.870457,459.478949,37612.255,81.858493,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5333221247999997,0.65,2.6399999999999997
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P3,NS-SETOUCHI,Setouchi Works Hirohata 블록,세토우치,2038,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,7425.0,5775.0,7.5,6.3,13.334693,13.334693,1.26,1.26,12.074693,36.22408,8829.358,1680.7,10707.727,9027.028,1878.37,7148.658,2879.188,116.221,953.647,6714.086,44.585,-1878.37,model_estimate,Hirohata EAF 투자 방향을 반영한 복합 블록; 생산량·재투자연도 추정,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,1000,84.582241,19.870457,459.478949,37612.255,81.858493,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5333221247999997,0.65,2.6399999999999997
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P2,JFE-CHIBA,East Japan Works Chiba,치바,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,5940.0,4620.0,6.0,5.449998,11.528348,11.528348,1.09,1.09,10.438348,52.191742,11436.975,985.313,13260.081,12274.768,1823.106,10451.662,2563.687,163.497,1278.862,9237.752,16.283,-1823.106,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분,CAND-F4B6AD5FB08D71,P2,PORT-51A2628EF9C2,1000,131.394109,29.894695,328.220861,41807.514,127.376163,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41232239999999987,0.65,1.78
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P2,JFE-FUKU,West Japan Works Fukuyama,후쿠야마,2033,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,9702.0,7546.0,9.8,8.999997,19.037639,19.037639,1.799999,1.799999,17.237639,137.901116,30673.471,2151.904,35521.981,33370.077,4848.509,28521.568,4916.965,509.49,3636.405,26417.415,41.706,-4848.509,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분,CAND-F4B6AD5FB08D71,P2,PORT-51A2628EF9C2,1000,131.394109,29.894695,328.220861,41807.514,127.376163,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41232239999999987,0.65,1.78
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P2,JFE-KURA,West Japan Works Kurashiki,구라시키,2029,BF_BOF,기준 BF-BOF 복합 블록,SCRAP_EAF,스크랩 기반 대형 EAF,4558.4,2930.4,7.4,6.800001,14.384,3.06,3.06,3.06,11.324,135.888002,3471.316,612.709,8221.645,7608.936,4750.329,2858.607,2365.468,299.458,5543.673,0.0,13.046,-4750.329,model_estimate,2028 혁신 EAF 공시를 반영한 조기 재투자 창; 생산량은 공식 총량에 맞춘 추정,CAND-F4B6AD5FB08D71,P2,PORT-51A2628EF9C2,1000,131.394109,29.894695,328.220861,41807.514,127.376163,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41232239999999987,0.65,1.78
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P2,JFE-SENDAI,Sendai Works EAF,센다이,2033,EAF_BASELINE,기존 전기로 기준 블록,EAF_RENEWABLE,기존 EAF 재생전력 업그레이드,228.8,70.4,0.8,0.7,0.35,0.35,0.07,0.07,0.28,2.24,-17.429,6.895,61.328,54.433,78.757,-24.324,45.873,3.048,12.297,0.0,0.11,-78.757,model_estimate,공식 EAF 사업장 존재를 반영; 생산량·집약도·재투자연도 추정,CAND-F4B6AD5FB08D71,P2,PORT-51A2628EF9C2,1000,131.394109,29.894695,328.220861,41807.514,127.376163,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41232239999999987,0.65,1.78
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,JFE-CHIBA,East Japan Works Chiba,치바,2036,BF_BOF,기준 BF-BOF 복합 블록,H2_DRI_EAF,수소 DRI + EAF,5940.0,4620.0,6.0,5.449998,11.528348,11.528348,1.09,1.09,10.438348,52.191742,11586.433,1304.878,14308.721,13003.843,2722.288,10281.555,2563.687,163.497,1433.22,10130.909,17.408,-2722.288,model_estimate,JFE 공식 생산·배출 총량에 맞춘 설비 블록 배분,CAND-F4B6AD5FB08D71,P2,PORT-51A2628EF9C2,1000,124.373461,32.639941,328.220861,39413.198,120.081332,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.41232239999999987,0.65,1.78
